,Date,Open,High,Low,Close,Volume,ROE,PBR,PER 
0,2014-01-02,268000,273000,266500,270000,92523,4.3,0.9,19.5
1,2014-01-03,269000,272500,256500,258000,79640,4.3,0.9,19.5
2,2014-01-06,260500,262000,255000,258500,76791,4.3,0.9,19.5
3,2014-01-07,258000,268500,257000,268500,91734,4.3,0.9,19.5
4,2014-01-08,265500,272000,262000,267500,102796,4.3,0.9,19.5
5,2014-01-09,270000,272000,266500,269000,95466,4.3,0.9,19.5
6,2014-01-10,268000,271000,256000,256000,70178,4.3,0.9,19.5
7,2014-01-13,257000,261000,256000,258500,54818,4.3,0.9,19.5
8,2014-01-14,256500,262500,256000,261000,40130,4.3,0.9,19.5
9,2014-01-15,260500,263500,257500,261500,37052,4.3,0.9,19.5
10,2014-01-16,260000,266000,260000,265000,35977,4.3,0.9,19.5
11,2014-01-17,263500,267000,253000,253000,61293,4.3,0.9,19.5
12,2014-01-20,253500,257500,252000,252500,46724,4.3,0.9,19.5
13,2014-01-21,252500,256500,247000,252500,50562,4.3,0.9,19.5
14,2014-01-22,253500,256500,251000,253000,48305,4.3,0.9,19.5
15,2014-01-23,252500,253000,242000,245500,115790,4.3,0.9,19.5
16,2014-01-24,242500,250000,242000,244000,51761,4.3,0.9,19.5
17,2014-01-27,241500,250000,236500,247000,55653,4.3,0.9,19.5
18,2014-01-28,254000,259000,250000,259000,73144,4.3,0.9,19.5
19,2014-01-29,263000,263000,257500,260000,95079,4.3,0.9,19.5
20,2014-02-03,254500,260500,251000,258500,61404,4.3,0.9,19.5
21,2014-02-04,257500,261500,252000,253000,85726,4.3,0.9,19.5
22,2014-02-05,260000,261500,259500,261500,61325,4.3,0.9,19.5
23,2014-02-06,265000,272000,262000,264000,108564,4.3,0.9,19.5
24,2014-02-07,267000,268500,260500,262500,104960,4.3,0.9,19.5
25,2014-02-10,264500,270000,261500,265500,39017,4.3,0.9,19.5
26,2014-02-11,263000,267000,259500,262500,54737,4.3,0.9,19.5
27,2014-02-12,260500,264500,260000,264500,75245,4.3,0.9,19.5
28,2014-02-13,262500,264000,256000,258500,48454,4.3,0.9,19.5
29,2014-02-14,257500,262000,257000,260000,39910,4.3,0.9,19.5
30,2014-02-17,263000,263000,258000,260000,13590,4.3,0.9,19.5
31,2014-02-18,258500,260000,255500,257500,28954,4.3,0.9,19.5
32,2014-02-19,256000,259000,255500,258000,30553,4.3,0.9,19.5
33,2014-02-20,257000,259000,253000,254500,38894,4.3,0.9,19.5
34,2014-02-21,255000,258500,253500,254500,36633,4.3,0.9,19.5
35,2014-02-24,254000,257000,251000,252000,36016,4.3,0.9,19.5
36,2014-02-25,253000,255000,249500,250000,82361,4.3,0.9,19.5
37,2014-02-26,253000,262000,248500,260000,175281,4.3,0.9,19.5
38,2014-02-27,260000,265000,259000,264500,55401,4.3,0.9,19.5
39,2014-02-28,261500,262000,253500,254000,83274,4.3,0.9,19.5
40,2014-03-03,253000,258500,251000,254500,43547,4.3,0.9,19.5
41,2014-03-04,253000,258000,252500,257500,41314,4.3,0.9,19.5
42,2014-03-05,257500,258500,249500,251000,91209,4.3,0.9,19.5
43,2014-03-06,253000,254000,251000,253000,69686,4.3,0.9,19.5
44,2014-03-07,253500,254000,242500,245000,129525,4.3,0.9,19.5
45,2014-03-10,246500,250000,243000,250000,81196,4.3,0.9,19.5
46,2014-03-11,251000,254500,249500,254500,50146,4.3,0.9,19.5
47,2014-03-12,251500,254000,246500,247500,37233,4.3,0.9,19.5
48,2014-03-13,246000,247500,243000,243000,66872,4.3,0.9,19.5
49,2014-03-14,244000,245500,240000,242500,74659,4.3,0.9,19.5
50,2014-03-17,243500,254000,242500,248500,51154,4.3,0.9,19.5
51,2014-03-18,249000,252000,248000,250000,27978,4.3,0.9,19.5
52,2014-03-19,250500,250500,234000,234000,210953,4.3,0.9,19.5
53,2014-03-20,233500,237000,231500,235000,35029,4.3,0.9,19.5
54,2014-03-21,237000,239500,236000,238000,53737,4.3,0.9,19.5
55,2014-03-24,238500,240000,237000,239500,26436,4.3,0.9,19.5
56,2014-03-25,239000,242500,235500,242500,51169,4.3,0.9,19.5
57,2014-03-26,244000,247000,242500,245500,52056,4.3,0.9,19.5
58,2014-03-27,247000,253000,244000,249000,51714,4.3,0.9,19.5
59,2014-03-28,249000,252000,242500,250500,58741,4.3,0.9,19.5
60,2014-03-31,247500,250000,241500,244000,49330,4.3,0.9,19.5
61,2014-04-01,240500,246000,240000,240000,86481,4.3,0.9,19.5
62,2014-04-02,241000,249500,240000,248500,94845,4.3,0.9,19.5
63,2014-04-03,256000,256000,240000,240000,65799,4.3,0.9,19.5
64,2014-04-04,242500,245500,240500,243500,71861,4.3,0.9,19.5
65,2014-04-07,243500,246000,241500,246000,28552,4.3,0.9,19.5
66,2014-04-08,244000,247000,243000,244500,29101,4.3,0.9,19.5
67,2014-04-09,244500,251500,244500,251000,42405,4.3,0.9,19.5
68,2014-04-10,249500,251000,246500,248000,66903,4.3,0.9,19.5
69,2014-04-11,244500,247500,242500,244000,44145,4.3,0.9,19.5
70,2014-04-14,243000,249500,242000,248000,31447,4.3,0.9,19.5
71,2014-04-15,253000,258000,248500,256000,91455,4.3,0.9,19.5
72,2014-04-16,252000,254000,243500,245000,75050,4.3,0.9,19.5
73,2014-04-17,246500,249500,243500,248000,44082,4.3,0.9,19.5
74,2014-04-18,248000,253000,246000,252500,28909,4.3,0.9,19.5
75,2014-04-21,250000,252500,248500,250000,9559,4.3,0.9,19.5
76,2014-04-22,248500,249500,245500,247000,31866,4.3,0.9,19.5
77,2014-04-23,252500,256500,243500,243500,48881,4.3,0.9,19.5
78,2014-04-24,244000,246000,240500,243000,40099,4.3,0.9,19.5
79,2014-04-25,241000,243000,235000,238500,69481,4.3,0.9,19.5
80,2014-04-28,238500,242000,237000,238500,29842,4.3,0.9,19.5
81,2014-04-29,239500,242000,237000,237500,35392,4.3,0.9,19.5
82,2014-04-30,237500,240000,235500,236000,92719,4.3,0.9,19.5
83,2014-05-02,236500,240000,236000,238000,43182,4.3,0.9,19.5
84,2014-05-07,240500,246000,237500,237500,87436,4.3,0.9,19.5
85,2014-05-08,241500,244500,235000,236000,58514,4.3,0.9,19.5
86,2014-05-09,236000,238000,234000,236000,45111,4.3,0.9,19.5
87,2014-05-12,236000,237000,230000,234000,82045,4.3,0.9,19.5
88,2014-05-13,232500,234500,226000,228500,111001,4.3,0.9,19.5
89,2014-05-14,230500,233500,229000,233500,122724,4.3,0.9,19.5
90,2014-05-15,233000,235000,232000,233500,43722,4.3,0.9,19.5
91,2014-05-16,233500,235000,232000,235000,61258,4.3,0.9,19.5
92,2014-05-19,233500,235500,233000,234500,29468,4.3,0.9,19.5
93,2014-05-20,233500,235000,230500,233500,49908,4.3,0.9,19.5
94,2014-05-21,232500,232500,225500,230500,137928,4.3,0.9,19.5
95,2014-05-22,229000,232500,227500,229000,58879,4.3,0.9,19.5
96,2014-05-23,230000,236500,229000,236000,74518,4.3,0.9,19.5
97,2014-05-26,236000,239000,234500,236000,27240,4.3,0.9,19.5
98,2014-05-27,238000,238000,235000,235500,33329,4.3,0.9,19.5
99,2014-05-28,234000,242000,234000,238500,64508,4.3,0.9,19.5
100,2014-05-29,239000,240500,234000,236000,39981,4.3,0.9,19.5
101,2014-05-30,235000,237500,230500,234000,56855,4.3,0.9,19.5
102,2014-06-02,234000,236500,233500,234000,27426,4.3,0.9,19.5
103,2014-06-03,231000,235000,225000,235000,83930,4.3,0.9,19.5
104,2014-06-05,235500,235500,226000,228000,92030,4.3,0.9,19.5
105,2014-06-09,234000,239500,232000,238000,59576,4.3,0.9,19.5
106,2014-06-10,238500,242000,237000,241500,40001,4.3,0.9,19.5
107,2014-06-11,240000,250500,240000,249500,73390,4.3,0.9,19.5
108,2014-06-12,246000,247000,243000,247000,63479,4.3,0.9,19.5
109,2014-06-13,243500,244000,235500,236000,87662,4.3,0.9,19.5
110,2014-06-16,236000,238500,232000,235500,46101,4.3,0.9,19.5
111,2014-06-17,236000,240000,233500,237000,45659,4.3,0.9,19.5
112,2014-06-18,239000,240000,232500,233500,55305,4.3,0.9,19.5
113,2014-06-19,237000,238500,233500,235000,34946,4.3,0.9,19.5
114,2014-06-20,236500,239500,231000,231000,73987,4.3,0.9,19.5
115,2014-06-23,231000,233500,228500,228500,59926,4.3,0.9,19.5
116,2014-06-24,228500,230000,226500,228500,92653,4.3,0.9,19.5
117,2014-06-25,229500,231000,228000,228500,42641,4.3,0.9,19.5
118,2014-06-26,231500,236000,230000,233000,75475,4.3,0.9,19.5
119,2014-06-27,233000,234000,229500,230000,50669,4.3,0.9,19.5
120,2014-06-30,232500,233000,230000,232000,51806,4.3,0.9,19.5
121,2014-07-01,231500,235500,228000,235500,82343,4.3,0.9,19.5
122,2014-07-02,234500,235500,232000,235500,54319,4.3,0.9,19.5
123,2014-07-03,234000,238500,234000,236500,44889,4.3,0.9,19.5
124,2014-07-04,237000,242500,236500,239000,69753,4.3,0.9,19.5
125,2014-07-07,240000,240000,236000,239000,39501,4.3,0.9,19.5
126,2014-07-08,239500,241000,236500,239500,44453,4.3,0.9,19.5
127,2014-07-09,238000,240000,236500,239000,42201,4.3,0.9,19.5
128,2014-07-10,239500,239500,234500,236500,35182,4.3,0.9,19.5
129,2014-07-11,235000,236500,233500,234000,31528,4.3,0.9,19.5
130,2014-07-14,234500,236500,230500,231000,62143,4.3,0.9,19.5
131,2014-07-15,230000,232000,228000,228500,67175,4.3,0.9,19.5
132,2014-07-16,228500,231000,227000,228500,57113,4.3,0.9,19.5
133,2014-07-17,227500,230000,227500,229000,43556,4.3,0.9,19.5
134,2014-07-18,228500,229500,227000,228000,79254,4.3,0.9,19.5
135,2014-07-21,228000,234000,226500,232500,85720,4.3,0.9,19.5
136,2014-07-22,230500,237500,230000,236500,56240,4.3,0.9,19.5
137,2014-07-23,235500,243500,235000,241500,147052,4.3,0.9,19.5
138,2014-07-24,237500,239500,229000,229000,167126,4.3,0.9,19.5
139,2014-07-25,230000,232500,226000,228000,145044,4.3,0.9,19.5
140,2014-07-28,228500,233000,228000,231000,99468,4.3,0.9,19.5
141,2014-07-29,233000,234000,232000,232000,55790,4.3,0.9,19.5
142,2014-07-30,233000,234500,231000,231000,100033,4.3,0.9,19.5
143,2014-07-31,231000,234500,231000,232500,131031,4.3,0.9,19.5
144,2014-08-01,235000,242000,232500,239500,100146,4.3,0.9,19.5
145,2014-08-04,238500,241500,238500,240500,45236,4.3,0.9,19.5
146,2014-08-05,240500,241500,238500,240500,45525,4.3,0.9,19.5
147,2014-08-06,241500,241500,238000,238500,38382,4.3,0.9,19.5
148,2014-08-07,237500,238500,234000,236000,77387,4.3,0.9,19.5
149,2014-08-08,236000,237000,233500,235500,44555,4.3,0.9,19.5
150,2014-08-11,235000,239500,233500,239000,36645,4.3,0.9,19.5
151,2014-08-12,238000,241000,235500,236500,39024,4.3,0.9,19.5
152,2014-08-13,238000,243000,236500,242500,52130,4.3,0.9,19.5
153,2014-08-14,241000,250000,241000,247500,71753,4.3,0.9,19.5
154,2014-08-18,242000,247500,240500,243000,50900,4.3,0.9,19.5
155,2014-08-19,241000,243000,240000,242000,60889,4.3,0.9,19.5
156,2014-08-20,241500,242000,235000,235500,115084,4.3,0.9,19.5
157,2014-08-21,236000,236000,230000,231500,123809,4.3,0.9,19.5
158,2014-08-22,231000,232000,230000,231500,118489,4.3,0.9,19.5
159,2014-08-25,232500,234500,231000,231500,48958,4.3,0.9,19.5
160,2014-08-26,233000,235500,232500,235500,25027,4.3,0.9,19.5
161,2014-08-27,236500,246500,236000,246500,130672,4.3,0.9,19.5
162,2014-08-28,245000,254000,245000,249500,100135,4.3,0.9,19.5
163,2014-08-29,249500,250500,242500,244000,47260,4.3,0.9,19.5
164,2014-09-01,242000,244000,239500,242000,21351,4.3,0.9,19.5
165,2014-09-02,240500,245000,239000,240500,25711,4.3,0.9,19.5
166,2014-09-03,238500,243000,238500,242500,35573,4.3,0.9,19.5
167,2014-09-04,243500,243500,240500,241500,49579,4.3,0.9,19.5
168,2014-09-05,240000,240500,234500,235000,68273,4.3,0.9,19.5
169,2014-09-11,237000,237500,231500,231500,82759,4.3,0.9,19.5
170,2014-09-12,232500,235500,231000,231500,40880,4.3,0.9,19.5
171,2014-09-15,232000,236500,232000,234500,29373,4.3,0.9,19.5
172,2014-09-16,236500,237000,233500,235000,29858,4.3,0.9,19.5
173,2014-09-17,234000,235500,232000,234000,36800,4.3,0.9,19.5
174,2014-09-18,234500,236500,232500,235000,45160,4.3,0.9,19.5
175,2014-09-19,235500,237000,233000,233000,61836,4.3,0.9,19.5
176,2014-09-22,234500,235000,232000,232500,30580,4.3,0.9,19.5
177,2014-09-23,233000,233000,228500,230500,89324,4.3,0.9,19.5
178,2014-09-24,230500,235000,229500,234500,33669,4.3,0.9,19.5
179,2014-09-25,235500,240000,233500,235000,57620,4.3,0.9,19.5
180,2014-09-26,234500,235500,231000,233000,26018,4.3,0.9,19.5
181,2014-09-29,232000,236500,232000,233000,48042,4.3,0.9,19.5
182,2014-09-30,233500,235000,229000,230500,51474,4.3,0.9,19.5
183,2014-10-01,229000,231500,229000,229500,33153,4.3,0.9,19.5
184,2014-10-02,230000,232000,215000,219000,124404,4.3,0.9,19.5
185,2014-10-06,221000,223000,214500,215000,81546,4.3,0.9,19.5
186,2014-10-07,215000,215000,209000,212500,106216,4.3,0.9,19.5
187,2014-10-08,211000,213000,209500,211000,45628,4.3,0.9,19.5
188,2014-10-10,213500,213500,209500,210500,73386,4.3,0.9,19.5
189,2014-10-13,210000,213500,204500,206500,49930,4.3,0.9,19.5
190,2014-10-14,207500,208000,200500,201000,84804,4.3,0.9,19.5
191,2014-10-15,201000,206500,201000,203500,104163,4.3,0.9,19.5
192,2014-10-16,202500,202500,197000,201500,144621,4.3,0.9,19.5
193,2014-10-17,197000,201000,197000,199000,113888,4.3,0.9,19.5
194,2014-10-20,201000,208000,200500,207000,60590,4.3,0.9,19.5
195,2014-10-21,204500,206000,202500,205000,58176,4.3,0.9,19.5
196,2014-10-22,206000,208000,203000,204500,55003,4.3,0.9,19.5
197,2014-10-23,203500,206000,202000,203000,49574,4.3,0.9,19.5
198,2014-10-24,204000,206000,203000,206000,48180,4.3,0.9,19.5
199,2014-10-27,208000,210500,205000,209000,43992,4.3,0.9,19.5
200,2014-10-28,208000,208500,199000,199000,63078,4.3,0.9,19.5
201,2014-10-29,200000,205000,197000,202500,75606,4.3,0.9,19.5
202,2014-10-30,203000,203500,198000,203000,44754,4.3,0.9,19.5
203,2014-10-31,203000,203000,198000,198000,69617,4.3,0.9,19.5
204,2014-11-03,196500,199000,195000,197500,57023,4.3,0.9,19.5
205,2014-11-04,204500,204500,200000,204000,83066,4.3,0.9,19.5
206,2014-11-05,205500,206000,201500,204500,52248,4.3,0.9,19.5
207,2014-11-06,203000,208500,202500,208000,49635,4.3,0.9,19.5
208,2014-11-07,205000,209000,202000,207500,63204,4.3,0.9,19.5
209,2014-11-10,206000,207000,200000,204000,66316,4.3,0.9,19.5
210,2014-11-11,206000,209500,202000,202000,65310,4.3,0.9,19.5
211,2014-11-12,201500,204500,200000,201500,49574,4.3,0.9,19.5
212,2014-11-13,201000,205500,200500,203000,28652,4.3,0.9,19.5
213,2014-11-14,207000,216000,205500,214500,141684,4.3,0.9,19.5
214,2014-11-17,215000,216000,210500,211500,69115,4.3,0.9,19.5
215,2014-11-18,212500,219000,211500,216500,61587,4.3,0.9,19.5
216,2014-11-19,218000,219000,210000,214500,64011,4.3,0.9,19.5
217,2014-11-20,214500,215000,211000,214000,36322,4.3,0.9,19.5
218,2014-11-21,215000,217500,213500,217000,35069,4.3,0.9,19.5
219,2014-11-24,216000,221500,215000,218000,53628,4.3,0.9,19.5
220,2014-11-25,219000,220500,216500,218500,45910,4.3,0.9,19.5
221,2014-11-26,219500,223000,216500,220500,41013,4.3,0.9,19.5
222,2014-11-27,218000,220500,215500,218500,16066,4.3,0.9,19.5
223,2014-11-28,216000,220500,216000,220000,23663,4.3,0.9,19.5
224,2014-12-01,215000,219000,214500,219000,28406,4.3,0.9,19.5
225,2014-12-02,216000,224500,216000,224500,65894,4.3,0.9,19.5
226,2014-12-03,221500,225000,219500,222000,57674,4.3,0.9,19.5
227,2014-12-04,220500,229500,220500,224000,60495,4.3,0.9,19.5
228,2014-12-05,226000,227500,221500,224000,28951,4.3,0.9,19.5
229,2014-12-08,221000,223500,217000,219000,29814,4.3,0.9,19.5
230,2014-12-09,221500,223500,219000,220000,34384,4.3,0.9,19.5
231,2014-12-10,219000,222000,214500,220500,30371,4.3,0.9,19.5
232,2014-12-11,216000,224000,215000,217500,76602,4.3,0.9,19.5
233,2014-12-12,219000,221000,215500,217500,26708,4.3,0.9,19.5
234,2014-12-15,224000,241500,222500,230000,174327,4.3,0.9,19.5
235,2014-12-16,231000,232000,218000,218500,106530,4.3,0.9,19.5
236,2014-12-17,219500,222500,218000,218500,113881,4.3,0.9,19.5
237,2014-12-18,222000,222000,216500,219500,57964,4.3,0.9,19.5
238,2014-12-19,218500,220000,212000,214000,76506,4.3,0.9,19.5
239,2014-12-22,212500,214500,211500,212500,55162,4.3,0.9,19.5
240,2014-12-23,212500,214500,211000,212000,33382,4.3,0.9,19.5
241,2014-12-24,212500,212500,208000,208500,44692,4.3,0.9,19.5
242,2014-12-26,207500,210500,207500,209500,30963,4.3,0.9,19.5
243,2014-12-29,208000,210500,205500,205500,13195,4.3,0.9,19.5
244,2014-12-30,204500,208000,202500,203000,31456,4.3,0.9,19.5
245,2015-01-02,203000,210000,202500,208500,43998,6.54,0.75,11.59
246,2015-01-05,205500,208000,199500,205500,49747,6.54,0.75,11.59
247,2015-01-06,203000,205500,200500,202000,28566,6.54,0.75,11.59
248,2015-01-07,202000,203000,199000,199500,25871,6.54,0.75,11.59
249,2015-01-08,202500,206000,201500,205500,39498,6.54,0.75,11.59
250,2015-01-09,207000,208000,203000,206000,23636,6.54,0.75,11.59
251,2015-01-12,204500,211000,204500,211000,25867,6.54,0.75,11.59
252,2015-01-13,211000,213500,207500,213000,43485,6.54,0.75,11.59
253,2015-01-14,211000,216000,209500,212000,34837,6.54,0.75,11.59
254,2015-01-15,210000,214000,208500,214000,23571,6.54,0.75,11.59
255,2015-01-16,210000,216500,210000,215500,41003,6.54,0.75,11.59
256,2015-01-19,216000,218000,214000,216000,15911,6.54,0.75,11.59
257,2015-01-20,217000,217000,213000,214000,18985,6.54,0.75,11.59
258,2015-01-21,212500,218500,212500,218500,28561,6.54,0.75,11.59
259,2015-01-22,218500,223000,216500,222500,52223,6.54,0.75,11.59
260,2015-01-23,220500,222000,213500,216500,52623,6.54,0.75,11.59
261,2015-01-26,217000,218000,213000,217000,38743,6.54,0.75,11.59
262,2015-01-27,220000,223500,218000,221000,43007,6.54,0.75,11.59
263,2015-01-28,216500,221000,215000,217500,52437,6.54,0.75,11.59
264,2015-01-29,215500,216000,211000,215000,65547,6.54,0.75,11.59
265,2015-01-30,215500,216000,208000,208000,82132,6.54,0.75,11.59
266,2015-02-02,205500,209500,205500,209500,44266,6.54,0.75,11.59
267,2015-02-03,209500,210000,200500,203500,95807,6.54,0.75,11.59
268,2015-02-04,206000,213000,204000,212000,85923,6.54,0.75,11.59
269,2015-02-05,208000,211500,206000,208500,47627,6.54,0.75,11.59
270,2015-02-06,207500,215000,206000,215000,42665,6.54,0.75,11.59
271,2015-02-09,216000,217500,212000,216500,38006,6.54,0.75,11.59
272,2015-02-10,217500,218000,212000,213500,64527,6.54,0.75,11.59
273,2015-02-11,215500,218500,214000,216500,63366,6.54,0.75,11.59
274,2015-02-12,219500,220500,211500,215000,53501,6.54,0.75,11.59
275,2015-02-13,215000,219500,214500,219000,30121,6.54,0.75,11.59
276,2015-02-16,217000,220000,216500,217000,46321,6.54,0.75,11.59
277,2015-02-17,215500,218500,215500,217000,12475,6.54,0.75,11.59
278,2015-02-23,216500,227000,216500,225000,43967,6.54,0.75,11.59
279,2015-02-24,223500,225000,221500,223000,45682,6.54,0.75,11.59
280,2015-02-25,221000,226000,219500,223500,44777,6.54,0.75,11.59
281,2015-02-26,223500,224500,217000,219000,55508,6.54,0.75,11.59
282,2015-02-27,215500,217000,212000,214500,60092,6.54,0.75,11.59
283,2015-03-02,212000,214000,208000,211000,63637,6.54,0.75,11.59
284,2015-03-03,211000,214000,206500,212000,90492,6.54,0.75,11.59
285,2015-03-04,211500,217000,210500,213000,69919,6.54,0.75,11.59
286,2015-03-05,211000,215000,211000,211500,37294,6.54,0.75,11.59
287,2015-03-06,211500,221000,211500,219000,66123,6.54,0.75,11.59
288,2015-03-09,213500,220500,213500,218500,50663,6.54,0.75,11.59
289,2015-03-10,216000,219500,216000,217500,40500,6.54,0.75,11.59
290,2015-03-11,216000,217500,214000,215000,67503,6.54,0.75,11.59
291,2015-03-12,213500,215500,210000,210000,81422,6.54,0.75,11.59
292,2015-03-13,212000,224000,211500,215500,103456,6.54,0.75,11.59
293,2015-03-16,217000,223000,216000,218500,91214,6.54,0.75,11.59
294,2015-03-17,220500,232500,220500,230500,152112,6.54,0.75,11.59
295,2015-03-18,231000,232000,227000,230000,180452,6.54,0.75,11.59
296,2015-03-19,229000,238000,229000,237500,102549,6.54,0.75,11.59
297,2015-03-20,235500,238000,232500,236000,66391,6.54,0.75,11.59
298,2015-03-23,236500,237500,233000,237500,48337,6.54,0.75,11.59
299,2015-03-24,239000,239500,234500,238000,62473,6.54,0.75,11.59
300,2015-03-25,236000,243500,236000,242500,78740,6.54,0.75,11.59
301,2015-03-26,244000,244000,240000,241500,58039,6.54,0.75,11.59
302,2015-03-27,240000,241500,238000,240500,54046,6.54,0.75,11.59
303,2015-03-30,244000,249500,234000,237500,71117,6.54,0.75,11.59
